,Ссылка,Подразделение,РИНЦ Author ID,SPIN,Scopus Author ID,Researher ID,ORCID ID,Профиль автора в РИНЦ,Профиль автора в Scopus,Профиль автора в Publons,Профиль автора в ORCID,Профиль автора в ResearchGate,Профиль автора в Google Scholar
297,/ru/glossary/k/kuzmin_konstantin_ivanovich,каф информационных систем и вычислительной техники,909667,Empty,Empty,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=909667,Empty,Empty,Empty,Empty,Empty
298,/ru/glossary/k/kulchickiy_aleksandr_aleksandrovich,каф автоматизации технологических процессов и производств,192601,4243-0916,57190258024,AAF-9339-2019,0000-0001-8141-7497,http://elibrary.ru/author_items.asp?authorid=192601,https://www.scopus.com/authid/detail.uri?authorId=57190258024,https://publons.com/researcher/AAF-9339-2019/,https://orcid.org/0000-0001-8141-7497,https://www.researchgate.net/profile/Aleksandr_Kulchitskiy,https://scholar.google.ru/citations?view_op=list_works&hl=ru&user=PBK33sAAAAAJ
299,/ru/glossary/k/kupavyh_kirill_sergeevich,каф бурения скважин,904177,5513-3786,57191344243,M-9689-2016,0000-0002-6759-5614,http://elibrary.ru/author_items.asp?authorid=904177,https://www.scopus.com/authid/detail.uri?authorId=57191344243,https://publons.com/researcher/M-9689-2016/,https://orcid.org/0000-0002-6759-5614,https://www.researchgate.net/profile/Kirill_Kupavykh,https://scholar.google.ru/citations?hl=ru&authuser=1&user=2bgIvboAAAAJ
300,/ru/glossary/k/kupavyh_svetlana_viktorovna,,924773,3638-1498,57202283204,C-4177-2019,0000-0002-3289-5668,https://elibrary.ru/author_items.asp?authorid=924773&pubrole=100&show_refs=1&show_option=0,https://www.scopus.com/authid/detail.uri?authorId=57202283204,https://publons.com/researcher/C-4177-2019/,https://orcid.org/0000-0002-3289-5668,https://www.researchgate.net/profile/Svetlana_Kupavykh,https://scholar.google.ru/citations?user=wntLWogAAAAJ&hl=ru
301,/ru/glossary/k/kuranov_anton_dmitrievich,,614628,6865-0190,56670997500,Empty,0000-0002-2032-4446,https://elibrary.ru/author_profile.asp?authorid=614628,https://www.scopus.com/authid/detail.uri?authorId=56670997500,Empty,https://orcid.org/0000-0002-2032-4446,https://www.researchgate.net/profile/Anton_Kuranov2,https://scholar.google.com/citations?hl=ru&view_op=list_works&gmla=AJsN-F6heEJBhoKA0cT_GA_scLLUFbmrKTEoxlEqLxD8kK7tULkEvLfdpUOdY7rjjb9F_PO3NhqdMufAalqqMeZtftMiq8Pch5TNtmgkhhHHT8T3BuqiVZ8bfTalT6iGSlPVBFiHjHV8SXHEwUHdZWNikQplhPH3_g&user=o3W8-IoAAAAJ
302,/ru/glossary/k/kurtenkov_roman_vladimirovich,каф металлургии,851337,Empty,56731009700,Empty,Empty,https://elibrary.ru/author_items.asp?authorid=851337&pubrole=100&show_refs=1&show_option=0,https://www.scopus.com/authid/detail.uri?authorId=56731009700,Empty,Empty,Empty,Empty
303,/ru/glossary/k/kuskildin_rafis_buribaevich,каф горных транспортных машин,898330,7192-4146,57197835370,Empty,0000-0002-0487-4413,http://elibrary.ru/author_profile.asp?authorid=898330,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=57197835370&zone=,Empty,https://orcid.org/0000-0002-0487-4413,https://www.researchgate.net/profile/Rafis_Kuskildin,https://scholar.google.com/citations?user=rsSSEagAAAAJ&hl=ru
304,/ru/glossary/k/kuskov_vadim_borisovich,каф обогащения полезных ископаемых,594171,8731-6940,36163413800,2571251,0000-0002-2303-7186,https://elibrary.ru/author_profile.asp?authorid=594171,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=36163413800&zone=,https://publons.com/researcher/2571251/vadim-kuskov/,https://orcid.org/0000-0002-2303-7186,https://www.researchgate.net/profile/V_Kuskov/info,https://scholar.google.ru/citations?user=kbHjMZ0AAAAJ&hl=ru
305,/ru/glossary/k/kuskova_yana_vadimovna,каф автоматизации технологических процессов и производств,594172,6647-4907,36463744100,2569648,0000-0002-4382-3301,http://elibrary.ru/author_items.asp?authorid=594172,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=36463744100&zone=,https://publons.com/researcher/2569648/yana-kuskova/,http://orcid.org/0000-0002-4382-3301,https://www.researchgate.net/profile/Ya_Kuskova,https://scholar.google.ru/citations?hl=ru&user=TadRukoAAAAJ
306,/ru/glossary/k/kutepov_yuriy_ivanovich,,362697,1805-6805,57192981373,Empty,Empty,https://elibrary.ru/author_items.asp?authorid=362697,https://www.scopus.com/authid/detail.uri?authorId=57192981373,https://app.webofknowledge.com/author/#/record/12541190,Empty,Empty,Empty
307,/ru/glossary/k/kutepov_yuriy_yurevich,,899204,4245-8311,57192981372,3189291,0000-0003-3698-3072,https://elibrary.ru/author_items.asp?authorid=899204,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57192981372,https://publons.com/researcher/3189291/yury-kutepov/,https://orcid.org/0000-0003-3698-3072,Empty,Empty
308,/ru/glossary/k/kutepova_nadezhda_andreevna,,945481,6423-7832,57192982854,Empty,Empty,https://elibrary.ru/author_items.asp?authorid=945481,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57192982854,Empty,Empty,Empty,Empty
309,/ru/glossary/k/kuharova_tatyana_valerevna,каф системного анализа и управления,765765,1674-8860,57206469227,2043333,0000-0002-5359-6763,https://elibrary.ru/author_items.asp?authorid=765765&pubrole=100&show_refs=1&show_option=0,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57206469227&zone,https://publons.com/researcher/2043333/tatyana-kukharova/,https://orcid.org/0000-0002-5359-6763,https://www.researchgate.net/profile/Tatyana_Kukharova,https://scholar.google.ru/citations?user=MH7e5JUAAAAJ&hl=ru
310,/ru/glossary/l/lavrenko_sergey_aleksandrovich,каф машиностроения,704752,7753-4999,57189579334,3282417,0000-0003-1760-310,https://elibrary.ru/author_items.asp?authorid=704752,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57189579334&zone,https://publons.com/researcher/3282417/sergey-lavrenko/,https://orcid.org/0000-0003-1760-310X,https://www.researchgate.net/profile/Sergey_Lavrenko2,https://scholar.google.com/citations?view_op=list_works&hl=ru&user=bfmGhL4AAAAJ
311,/ru/glossary/l/lange_ivan_yurevich,каф гидрогеологии и инженерной геологии,909575,1462-3407,57196274229,3284412,0000-0001-7767-5960,http://elibrary.ru/author_items.asp?authorid=909575,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57196274229&zone=,https://publons.com/researcher/3284412/ivan-lange/,https://orcid.org/0000-0001-7767-5960,https://www.researchgate.net/profile/Ivan_Lange2,https://scholar.google.ru/citations?user=0wPhWjwAAAAJ&hl=ru
312,/ru/glossary/l/lapinskas_arunas_algevich,каф экономической теории,364851,Empty,Empty,Empty,Empty,https://elibrary.ru/author_profile.asp?id=364851,Empty,Empty,Empty,Empty,Empty
313,/ru/glossary/l/larionova_marina_nikolaevna,каф физического воспитания,567666,Empty,56052481600,3149274,0000-0002-3673-2153,http://elibrary.ru/author_items.asp?authorid=567666,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=56052481600&zone=,https://publons.com/researcher/3149274/marina-larionova/,https://orcid.org/0000-0002-3673-2153,https://www.researchgate.net/profile/Marina_Larionova4,https://scholar.google.ru/citations?hl=ru&view_op=list_works&gmla=AJsN-F6pJe58v0caqoTLcCookDLC2lg6cbi5RPH-KD2LOtUtyzgtwDg2TI3iIQV6J7r2qNFOrEBpgqIHLz4vno93ZnQ1yRRSpY8FIUFMs6_mCmdYJlV_wVRLBL6CkEUvxW7CcCq0lqHs&user=ebd6t5wAAAAJ
314,/ru/glossary/l/lebedev_vladimir_aleksandrovich,каф теплотехники и теплоэнергетики,734552,Empty,56479915200,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=734552,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=56479915200,Empty,Empty,Empty,Empty
315,/ru/glossary/l/lebedev_igor_alekseevich,каф высшей математики,20864126,Empty,Empty,Empty,Empty,http://elibrary.ru/item.asp?id=20864126,Empty,Empty,Empty,Empty,Empty
316,/ru/glossary/l/lebedeva_yana_aleksandrovna,каф гидрогеологии и инженерной геологии,745803,Empty,57200990545,Empty,0000-0002-4705-3869,http://elibrary.ru/author_items.asp?authorid=745803&pubrole=100&show_refs=1,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=57200990545&zone=,Empty,https://orcid.org/0000-0002-4705-3869,https://www.researchgate.net/profile/Lebedeva_Yana,https://scholar.google.com/citations?view_op=list_works&hl=ru&user=8jzXJOgAAAAJ
317,/ru/glossary/l/lebedeva_olesya_yurevna,"каф экономики, учета и финансов",758116,9854-9073,56613023000,2258509,0000-0001-5568-5252,http://elibrary.ru/author_items.asp?authorid=758116,https://www.scopus.com/authid/detail.uri?authorId=56613023000,https://publons.com/researcher/2258509/olesya-yu-lebedeva/,https://orcid.org/0000-0001-5568-5252,https://www.researchgate.net/profile/Olesya_Lebedeva2,https://scholar.google.com/citations?hl=ru&user=Wtj0rHUAAAAJ&view_op=list_works&gmla=AJsN-F4fdZhLoD5bTqCdDTm1g2jZx_7CttEbbBQdiLuPjKPnW5CXcT25zBTobCEVWwTiF7BvS40xhnhaimREeCuPRmvZx9QY3NTcm_I5sL56RHY890ZQdSQ
318,/ru/glossary/l/levashov_dmitriy_sergeevich,каф. начертательной геометрии и графики,903679,8807-7999,Empty,AAI-1742-2019,0000-0003-2776-5153,http://elibrary.ru/author_items.asp?authorid=903679,Empty,https://publons.com/researcher/AAI-1742-2019/,https://orcid.org/0000-0003-2776-5153,https://www.researchgate.net/profile/Dmitry_Levashov,https://scholar.google.com/citations?hl=da&user=zS4v-20AAAAJ
319,/ru/glossary/l/leyberov_andrey_igorevich,каф истории,519189,Empty,Empty,Empty,0000-0002-5003-5610,http://elibrary.ru/author_items.asp?authorid=519189,Empty,Empty,https://orcid.org/0000-0002-5003-5610,https://www.researchgate.net/signup.SignUp.html,Empty
320,/ru/glossary/l/leysle_artyom_valerevich,каф. безопасности производств,766042,Empty,Empty,Empty,Empty,http://elibrary.ru/author_profile.asp?id=766042,Empty,Empty,Empty,Empty,Empty
321,/ru/glossary/l/lenkovec_olga_mihaylovna,каф экономической теории,671485,Empty,56149450900,3268196,0000-0003-4144-1331,http://elibrary.ru/author_profile.asp?id=671485,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=56149450900,https://publons.com/researcher/3268196/olga-lenkovets/,https://orcid.org/0000-0003-4144-1331,https://www.researchgate.net/profile/Olga_Lenkovets,https://scholar.google.ru/citations?user=-Z1ty_IAAAAJ&hl=ru
322,/ru/glossary/l/leontev_vasiliy_ivanovich,каф геологии и разведки месторождений полезных ископаемых,901281,4563-2326,57195316170,2049500,0000-0001-7183-4772,http://elibrary.ru/author_items.asp?authorid=901281,https://www.scopus.com/authid/detail.uri?authorId=57195316170,https://publons.com/researcher/2049500/vasilii-leontev/,https://orcid.org/0000-0001-7183-4772,https://www.researchgate.net/profile/Vasilii_Leontev,https://scholar.google.com/citations?user=jYiOtK8AAAAJ&hl=ru
323,/ru/glossary/l/leontev_vladimir_savelevich,каф автоматизации технологических процессов и производств,792765,Empty,Empty,Empty,Empty,https://elibrary.ru/author_items.asp?authorid=792765&pubrole=100&show_refs=1&show_option=0,Empty,Empty,Empty,Empty,Empty
324,/ru/glossary/l/leonteva_ekaterina_nikolaevna,каф гидрогеологии и инженерной геологии,902611,Empty,57205168840,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=902611,https://www.scopus.com/authid/detail.uri?authorId=57205168840,Empty,Empty,Empty,Empty
325,/ru/glossary/l/lepihina_olga_yurevna,каф инженерной геодезии,567301,9827-0566,56177879900,Q-4455-2017,0000-0003-1270-9730,http://elibrary.ru/author_items.asp?authorid=567301&pubrole=100&show_refs=1,https://www.scopus.com/authid/detail.uri?authorId=56177879900,https://publons.com/researcher/Q-4455-2017/,https://orcid.org/0000-0003-1270-9730,https://www.researchgate.net/profile/Olga_Lepikhina,https://scholar.google.ru/citations?hl=ru&user=5ihOfTcAAAAJ
326,/ru/glossary/l/lesnova_natalya_igorevna,"каф экономики, учета и финансов",525426,Empty,Empty,Empty,0000-0002-0372-2194,https://elibrary.ru/author_items.asp?authorid=525426&pubrole=100&show_refs=1&show_option=0,Empty,Empty,https://orcid.org/0000-0002-0372-2194?lang=en,https://www.researchgate.net/profile/Natalia_Lesnova,https://scholar.google.be/citations?view_op=list_works&hl=en&user=E20FDMkAAAAJ&gmla=AJsN-F7ClGza8xY7F3wj_KAG2drrYRKT9gq9qg2Nm7iJUz8jOE65g_5xqYjoEPScoEaj5bX0QM_j19xbYpRQK7sCIbDTS4Y01C3P_wK1WMmBio-Zpmvq2htuN8-m9Us7j7cpel8a3N_g
327,/ru/glossary/l/leusheva_ekaterina_leonidovna,каф бурения скважин,896564,6098-8999,56609312400,2220224,0000-0002-0510-7769,http://elibrary.ru/author_profile.asp?id=896564,https://www.scopus.com/authid/detail.uri?authorId=56609312400,https://publons.com/researcher/2220224/ekaterina-leusheva/,https://orcid.org/0000-0002-0510-7769,https://www.researchgate.net/profile/Ekaterina_Leusheva,https://scholar.google.ru/citations?view_op=list_works&hl=ru&user=CR73uocAAAAJ
328,/ru/glossary/l/ligockiy_dmitriy_nikolaevich,каф разработки месторождений полезных ископаемых,367877,Empty,Empty,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=367877,Empty,Empty,Empty,Empty,Empty
329,/ru/glossary/l/litvinenko_vladimir_stefanovich,,60432,3670-4220,7102628479,P-9755-2019,0000-0002-4295-7535,http://elibrary.ru/author_profile.asp?id=60432,https://www.scopus.com/authid/detail.uri?authorId=7102628479,https://publons.com/researcher/P-9755-2019/,https://orcid.org/0000-0002-4295-7535,Empty,https://scholar.google.ru/citations?user=XV6rIn8AAAAJ&hl=ru&oi=sra
330,/ru/glossary/l/litvinova_tatyana_evgenevna,каф физической химии,56747,1030-7320,7004277650,3293012,0000-0002-0133-3400,http://elibrary.ru/author_items.asp?authorid=56747&pubrole=100&show_refs=1,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=7004277650&zone=,https://publons.com/researcher/3293012/tatiana-litvinova/,https://orcid.org/0000-0002-0133-3400,https://www.researchgate.net/profile/T_Litvinova/stats/report/weekly/2019-12-15,Empty
331,/ru/glossary/l/lobacheva_olga_leonidovna,каф общей химии,51589,Empty,17233818000,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=51589,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=17233818000,Empty,Empty,Empty,Empty
332,/ru/glossary/l/loginov_egor_vyacheslavovich,каф разработки месторождений полезных ископаемых,874563,5349-5455,Empty,Empty,Empty,https://elibrary.ru/author_profile.asp?authorid=874563,Empty,Empty,Empty,Empty,Empty
333,/ru/glossary/l/lomakina_elena_sergeevna,каф общей и технической физики,369997,Empty,57200044309,3126216,0000-0003-4921-4539,http://elibrary.ru/author_profile.asp?id=369997,https://www.scopus.com/authid/detail.uri?authorId=57200044309,https://publons.com/researcher/3126216/elena-lomakina/,https://orcid.org/0000-0003-4921-4539,https://www.researchgate.net/profile/Elena_Lomakina2,https://scholar.google.ru/citations?hl=ru&view_op=list_works&gmla=AJsN-F7qnMwihrL4lrCau-fG_GoUx-_Lp9Rc45ApyqQKJGg9cu0gBTK0KXQklDA4lnqdVyPzWR3khEzT4Dn_oK9iCzPByleDqaklPHw95sjktPpCXT7gHAc000bHeoBLS-4M30LLgB5C&user=vmGSjucAAAAJ
334,/ru/glossary/l/luckiy_denis_sergeevich,каф физической химии,601750,Empty,57202204496,P-2401-2017,0000-0002-9124-0418,http://elibrary.ru/author_items.asp?authorid=601750,https://www.scopus.com/authid/detail.uri?authorId=57202204496,https://publons.com/researcher/P-2401-2017/,https://orcid.org/0000-0002-9124-0418,https://www.researchgate.net/profile/Denis_Lutskiy,https://scholar.google.com/citations?hl=ru&user=4xSZQfcAAAAJ
335,/ru/glossary/l/lykov_yuriy_vasilevich,каф машиностроения,371860,Empty,57191922292,AAG-5761-2019,0000-0003-0990-3073,https://elibrary.ru/author_items.asp?authorid=371860,https://www.scopus.com/authid/detail.uri?authorId=57191922292,https://publons.com/researcher/AAG-5761-2019/,https://orcid.org/0000-0003-0990-3073,https://www.researchgate.net/profile/Yuri_Lykov,https://scholar.google.ru/citations?user=gKo7qUkAAAAJ&hl=ru
336,/ru/glossary/l/lytaeva_tatyana_anatolevna,,884493,Empty,Empty,Empty,Empty,http://elibrary.ru/author_profile.asp?id=884493,Empty,Empty,Empty,Empty,Empty
337,/ru/glossary/l/lvov_vladislav_valerevich,каф обогащения полезных ископаемых,724461,7547-5453,56509413200,3187392,0000-0003-4081-6656,https://elibrary.ru/author_profile.asp?authorid=724461,https://www.scopus.com/authid/detail.uri?authorId=56509413200,https://publons.com/researcher/3187392/vladislav-valerevich-lvov/,https://orcid.org/0000-0003-4081-6656,https://www.researchgate.net/profile/Vladislav_Valerevich_Lvov,https://scholar.google.com/citations?hl=en&user=R9HxPEkAAAAJ
338,/ru/glossary/l/lyubek_yuliya_viktorovna,"каф экономики, учета и финансов",372275,6455-5935,57188823600,3282804,0000-0003-4027-8632,http://elibrary.ru/author_items.asp?authorid=372275,https://www.scopus.com/authid/detail.uri?authorId=57188823600,https://publons.com/researcher/3282804/juv-luebeck/,http://orcid.org/0000-0003-4027-8632,https://www.researchgate.net/lab/JuV-Luebeck-Lab,https://scholar.google.ru/citations?view_op=new_articles&hl=ru&imq=%D0%AE%D0%BB%D0%B8%D1%8F%20%D0%9B%D1%8E%D0%B1%D0%B5%D0%BA
339,/ru/glossary/l/lyubin_evgeniy_anatolevich,каф транспорта и хранения нефти и газа,754007,Empty,56073719800,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=754007,https://www.scopus.com/authid/detail.uri?authorId=56073719800,Empty,Empty,Empty,Empty
340,/ru/glossary/l/lyagova_anastasiya_andreevna,каф транспорта и хранения нефти и газа,828833,Empty,56443684000,Empty,Empty,http://elibrary.ru/author_profile.asp?id=828833,https://www.scopus.com/authid/detail.uri?authorId=56443684000&amp%3Beid=2-s2.0-84966587848,Empty,Empty,Empty,Empty
341,/ru/glossary/m/magomet_rostislav_dmitrievich,каф. безопасности производств,373341,Empty,56669831500,Empty,Empty,http://elibrary.ru/author_profile.asp?id=373341,https://www.scopus.com/authid/detail.uri?authorId=56669831500,Empty,Empty,Empty,Empty
342,/ru/glossary/m/maevskaya_anna_yurevna,каф иностранных языков,650339,3302-2904,Empty,AAG-2763-2019,0000-0001-8762-5449,http://elibrary.ru/author_profile.asp?id=650339,Empty,https://publons.com/researcher/AAG-2763-2019/,https://orcid.org/0000-0001-8762-5449,https://www.researchgate.net/profile/Anna_Maevskaya2,https://scholar.google.ru/citations?user=p5aNNfoAAAAJ&hl=ru
343,/ru/glossary/m/mazakov_evgeniy_borisovich,каф информационных систем и вычислительной техники,664310,Empty,Empty,Empty,Empty,http://elibrary.ru/author_profile.asp?id=664310,http://scopus.com,Empty,Empty,Empty,Empty
344,/ru/glossary/m/maksarov_vyacheslav_viktorovich,,374767,7821-3194,6505518049,3014647,0000-0002-0947-2907,https://elibrary.ru/cit_author_items.asp?id=374767,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=6505518049&zone=,https://publons.com/researcher/3014647/viacheslav-v-maksarov/,https://orcid.org/0000-0002-0947-2907,https://www.researchgate.net/profile/Viacheslav_Maksarov,https://scholar.google.ru/citations?hl=ru&view_op=list_works&gmla=AJsN-F67ltdx_kxyfsgFE7VhSERPWtCapVc_MnoU6QJQ_wDIVkazgiVLxk5DdYgTLI4kpo9EPbRxYTqyPldvTxzinHPLDtHiZM_ZNF1cwcN8jRhy-HWOgtFL2w1qqhCvMQ5W4sYNfDQUy810CgyPbkjCePKvUFD_xw&user=sVc9r_sAAAAJ
345,/ru/glossary/m/maksimenko_margarita_vladimirovna,каф высшей математики,903558,Empty,Empty,Empty,Empty,http://elibrary.ru/author_profile.asp?authorid=903558,Empty,Empty,Empty,Empty,Empty
346,/ru/glossary/m/malarev_vadim_igorevich,каф электроэнергетики и электромеханики,375233,7222-0750,6603081585,AAG-6999-2019,0000-0001-7947-2200,http://elibrary.ru/author_profile.asp?authorid=375233,https://www.scopus.com/authid/detail.uri?authorId=6603081585,https://publons.com/researcher/AAG-6999-2019/,https://orcid.org/0000-0001-7947-2200,https://www.researchgate.net/profile/Vadim_Malarev,https://scholar.google.ru/citations?hl=ru&user=2hS1RZMAAAAJ&view_op=list_works&sortby=pubdate
347,/ru/glossary//__,каф иностранных языков,Empty,2808-0813,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty
348,/ru/glossary/m/malyshkov_grigoriy_borisovich,"каф экономики, учета и финансов",376139,3877-7974,57193876351,Empty,0000-0001-5279-4349,http://elibrary.ru/author_items.asp?authorid=376139,https://www.scopus.com/authid/detail.uri?authorId=57193876351,Empty,https://orcid.org/0000-0001-5279-4349,Empty,https://scholar.google.com/citations?hl=ru&user=ErlxNnIAAAAJ
349,/ru/glossary/m/malcev_igor_viktorovich,каф русского языка и литературы,907817,7813-4962,Empty,3298804,0000-0002-4637-0707,http://elibrary.ru/author_items.asp?authorid=907817,Empty,https://publons.com/researcher/3298804/igor-maltsev/,https://orcid.org/0000-0002-4637-0707,https://www.researchgate.net/profile/Igor_Maltsev,https://scholar.google.com/citations?view_op=list_works&hl=ru&user=R36hRbAAAAAJ
350,/ru/glossary/m/mansurova_svetlana_evgenevna,каф высшей математики,11312,5611-8935,Empty,3299970,0000-0003-0461-6745,http://elibrary.ru/author_items.asp?authorid=11312,Empty,https://publons.com/researcher/3299970/svetlana-mansurova/,https://orcid.org/0000-0003-0461-6745,https://www.researchgate.net/profile/Svetlana_Mansurova2,https://scholar.google.com/citations?hl=ru&user=t2rwysUAAAAJ
351,/ru/glossary/m/mansurova_olga_karibekovna,каф автоматизации технологических процессов и производств,571435,6991-0670,6504638319,3253793,0000-0002-3169-3431,https://elibrary.ru/author_items.asp?authorid=571435,https://www.scopus.com/authid/detail.uri?authorId=6504638319&amp%3Beid=2-s2.0-0018053552,https://publons.com/researcher/3253793/olga-mansurova/,https://orcid.org/0000-0002-3169-3431,https://www.researchgate.net/profile/Olga_Mansurova,https://scholar.google.ru/citations?view_op=list_works&hl=ru&user=oE-GE90AAAAJ&gmla=AJsN-F652TA6odzu-0K3jU-0fLzxJamSnnSumnSPEPW7wtCUyXKvyIRdkv20KFEGXj55b5GyB6xo_f4xjjZa-jKFxFL9exWRP_7ibgme46523O3Z5KQU9vsw9Uuh1LWi55PePV1ajDLSpissKUxa0XfcMDvRkNKDXA
352,/ru/glossary/m/mardashov_dmitriy_vladimirovich,каф разработки и эксплуатации нефтяных и газовых месторождений,725676,Empty,55596392500,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=725676&pubrole=100&show_refs=1,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=55596392500&zone=,Empty,Empty,Empty,Empty
353,/ru/glossary/m/marin_yuriy_borisovich,"каф минералогии, кристаллографии и петрографии",99632,Empty,6603125268,Empty,Empty,http://elibrary.ru/author_profile.asp?id=99632,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=6603125268,Empty,Empty,Empty,Empty
354,/ru/glossary/m/marinin_mihail_anatolevich,каф взрывного дела,825041,4689-8494,57194658235,2225074,0000-0002-5575-9343,http://elibrary.ru/author_profile.asp?id=825041,https://www.scopus.com/authid/detail.uri?authorId=57194658235,https://publons.com/researcher/2225074/mikhail-marinin/,https://orcid.org/0000-0002-5575-9343,https://www.researchgate.net/profile/Mikhail_Marinin,https://scholar.google.ru/citations?view_op=list_works&hl=ru&user=bBO1KNkAAAAJ
355,/ru/glossary/m/marinina_oksana_anatolevna,каф организации и управления,377968,Empty,57190799913,2013573,Empty,http://elibrary.ru/author_profile.asp?id=377968,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=57190799913&zone=,https://publons.com/researcher/2013573/oksana-marinina/,https://orcid.org/my-orcid,https://www.researchgate.net/profile/Oa_Marinina,https://scholar.google.ru/citations?view_op=list_works&hl=ru&user=aIgUSO4AAAAJ
356,/ru/glossary/m/markevich_anna_sergeevna,"каф экономики, учета и финансов",770431,Empty,Empty,Empty,Empty,http://elibrary.ru/author_profile.asp?id=770431,Empty,Empty,Empty,Empty,Empty
357,/ru/glossary/m/martirosyan_aleksandr_vitalevich,каф системного анализа и управления,710181,4449-0863,55962931300,1770911,0000-0002-1455-0930,https://elibrary.ru/author_profile.asp?id=710181,https://www.scopus.com/authid/detail.uri?authorId=55962931300,https://publons.com/researcher/1770911/alexander-martirosyan/,https://orcid.org/0000-0002-1455-0930,https://www.researchgate.net/profile/Alexander_Martirosyan,https://scholar.google.com/citations?hl=en&user=KwhW7tYAAAAJ&view_op=list_works&sortby=title
358,/ru/glossary/m/matveeva_vera_anatolevna,,884498,Empty,57190299277,Empty,Empty,http://elibrary.ru/author_profile.asp?id=884498,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57190299277&zone=,Empty,Empty,Empty,Empty
359,/ru/glossary/m/maharatkin_pavel_nikolaevich,каф горных транспортных машин,115348,Empty,57196262531,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=115348,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=57196262531&zone=,Empty,Empty,Empty,Empty
360,/ru/glossary/m/mahova_larisa_afinogenovna,каф экономической теории,903683,1685-8918,57196247045,Empty,0000-0001-8166-1326,http://elibrary.ru/author_profile.asp?id=903683,https://www.scopus.com/authid/detail.uri?authorId=57196247045,Empty,https://orcid.org/0000-0001-8166-1326,Empty,Empty
361,/ru/glossary/m/mahovikov_aleksey_borisovich,,107546,4451-2680,57079151600,Y-6788-2018,0000-0002-6306-2060,http://elibrary.ru/author_items.asp?authorid=107546,https://www.scopus.com/authid/detail.uri?authorId=57079151600,https://publons.com/researcher/Y-6788-2018/,https://orcid.org/0000-0002-6306-2060,https://www.researchgate.net/profile/Aleksei_Makhovikov,https://scholar.google.ru/citations?hl=ru&user=8gIsvJQAAAAJ
362,/ru/glossary/m/mackevich_elena_evgenevna,каф общей и технической физики,609330,7151-8802,23094942900,3222932,0000-0002-2605-3384,https://elibrary.ru/author_items.asp?authorid=609330,https://www.scopus.com/authid/detail.uri?authorId=23094942900,https://publons.com/researcher/3222932/helen-matskevich/,https://orcid.org/0000-0002-2605-3384,https://www.researchgate.net/profile/Helen_Matskevich,https://scholar.google.ru/citations?user=nsg7Vk0AAAAJ&hl=ru
363,/ru/glossary/m/machevariani_mariya_mihaylovna,,902464,Empty,6505946230,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=902464,https://www.scopus.com/authid/detail.uri?authorId=6505946230,https://www.researchgate.net/profile/Maria_Machevariani,Empty,Empty,Empty
364,/ru/glossary/m/melnik_aleksey_evgenevich,"каф минералогии, кристаллографии и петрографии",866451,Empty,Empty,Empty,Empty,https://elibrary.ru/author_profile.asp?id=866451,Empty,Empty,Empty,Empty,Empty
365,/ru/glossary/m/melnikov_vitaliy_gennadevich,каф механики,138123,8455-0158,9432943200,2319217,0000-0002-2114-7891,https://elibrary.ru/author_items.asp?authorid=138123&pubrole=100&show_refs=1&show_option=0,https://www.scopus.com/authid/detail.uri?authorId=9432943200,https://publons.com/researcher/2319217/vitaly-g-melnikov/,https://orcid.org/0000-0002-2114-7891,https://www.researchgate.net/profile/Vitaly_Melnikov,https://scholar.google.ru/citations?user=l8iQyoYAAAAJ&hl=ru
